13.836,1248.000,0.002,4.284,0.000,0.412,1.
6.323,118.000,0.023,3.394,43.495,0.685,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.244,32.000,0.006,3.225,0.000,0.845,1.
5.193,39.000,0.024,3.235,14.613,0.726,1.
6.384,35.000,0.013,3.806,30.259,0.687,1.
1.716,19.000,0.039,1.980,45.995,0.646,1.
5.441,23.000,0.011,0.000,0.000,0.000,1.
9.605,225.000,0.009,4.237,0.000,0.626,1.
11.662,1226.000,0.006,5.617,29.079,0.533,1.
3.715,26.000,0.019,0.000,0.000,0.000,1.
5.485,24.000,0.011,3.930,31.148,0.795,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.887,212.000,0.077,3.883,11.083,0.399,1.
6.081,216.000,0.016,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.305,139.000,0.020,2.637,0.000,0.681,1.
5.637,52.000,0.007,4.146,0.000,0.776,1.
6.451,4.000,0.003,0.000,0.000,0.000,1.
4.619,40.000,0.019,4.876,26.368,0.738,1.
4.457,111.000,0.016,1.743,33.349,0.583,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.605,71.000,0.043,0.000,0.000,0.000,1.
2.583,23.000,0.024,4.060,0.000,0.636,1.
4.188,158.000,0.017,2.845,23.771,0.713,1.
2.957,10.000,0.023,2.344,0.000,0.774,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.891,48.000,0.015,3.234,0.000,0.593,1.
5.317,4.000,0.016,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.610,10.000,0.017,3.731,29.441,0.741,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.936,10.000,0.031,2.707,0.000,0.599,1.
4.719,6.000,0.014,3.439,0.000,0.667,1.
4.059,73.000,0.011,4.667,0.000,0.497,1.
12.343,452.000,0.007,4.790,24.989,0.390,1.
2.152,12.000,0.027,2.993,0.000,0.675,1.
3.088,32.000,0.053,4.134,30.584,0.636,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.223,9.000,0.020,3.336,33.742,0.555,1.
6.615,133.000,0.004,3.395,0.000,0.634,1.
2.663,5.000,0.024,3.770,30.259,0.706,1.
2.671,32.000,0.012,4.292,54.278,0.670,1.
3.950,22.000,0.014,0.000,0.000,0.000,1.
5.105,4.000,0.016,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.006,114.000,0.009,5.384,35.205,0.615,1.
8.805,586.000,0.038,0.000,0.000,0.000,1.
5.837,306.000,0.007,0.000,0.000,0.000,1.
1.269,7.000,0.078,1.771,0.000,0.676,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.495,30.000,0.005,4.032,62.533,0.662,1.
5.409,28.000,0.014,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.986,479.000,0.015,3.542,40.177,0.573,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
11.638,630.000,0.005,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.470,6.000,0.015,0.000,0.000,0.000,1.
1.894,5.000,0.014,2.260,76.515,0.573,1.
5.752,129.000,0.006,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
10.126,278.000,0.004,4.793,0.000,0.599,1.
3.051,7.000,0.019,3.400,0.000,0.602,1.
2.459,4.000,0.038,3.143,16.933,0.613,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.948,120.000,0.035,2.331,0.000,0.736,1.
3.894,15.000,0.006,0.000,0.000,0.000,1.
13.081,1256.000,0.003,4.104,0.000,0.392,1.
1.345,7.000,0.086,5.130,17.112,0.464,1.
10.789,739.000,0.003,7.197,0.000,0.551,1.
6.616,79.000,0.017,15.074,0.000,0.520,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.057,4.000,0.016,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.140,4.000,0.026,0.000,0.000,0.000,1.
9.322,661.000,0.005,4.148,98.253,0.664,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.786,78.000,0.010,4.049,0.000,0.636,1.
4.244,12.000,0.005,1.764,0.000,0.557,1.
3.134,34.000,0.065,4.781,19.742,0.603,1.
3.621,11.000,0.036,2.891,0.000,0.692,1.
4.699,33.000,0.012,2.148,0.000,0.807,1.
8.899,238.000,0.017,3.872,20.242,0.595,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.655,8.000,0.008,1.093,0.000,0.426,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.175,23.000,0.003,0.000,0.000,0.000,1.
2.370,14.000,0.046,5.122,15.177,0.593,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.576,148.000,0.018,4.568,21.023,0.742,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.385,34.000,0.014,0.000,0.000,0.000,1.
11.821,296.000,0.008,6.805,0.000,0.719,1.
3.550,23.000,0.014,3.868,36.521,0.823,1.
5.141,104.000,0.010,3.253,50.942,0.614,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.574,45.000,0.030,3.402,0.000,0.695,1.
5.309,56.000,0.070,3.427,20.943,0.611,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.892,298.000,0.015,6.130,24.547,0.726,1.
5.966,126.000,0.031,3.984,26.949,0.645,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.507,5.000,0.007,4.739,0.000,0.920,1.
2.397,8.000,0.031,1.819,19.249,0.773,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.616,25.000,0.031,2.477,0.000,0.584,1.
4.581,12.000,0.013,5.553,27.964,0.593,1.
4.527,7.000,0.009,0.000,0.000,0.000,1.
3.661,74.000,0.036,5.069,68.416,0.630,1.
2.455,12.000,0.039,3.879,37.832,0.591,1.
9.043,399.000,0.003,6.094,0.000,0.619,1.
6.013,5.000,0.026,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.446,34.000,0.011,2.595,0.000,0.634,1.
3.064,16.000,0.022,5.047,0.000,0.612,1.
3.825,8.000,0.003,4.701,160.377,0.777,1.
6.266,18.000,0.016,0.000,0.000,0.000,1.
4.681,72.000,0.029,2.881,0.000,0.707,1.
5.453,295.000,0.009,3.212,0.000,0.575,1.
2.664,9.000,0.006,2.215,0.000,0.662,1.
6.387,62.000,0.018,0.000,0.000,0.000,1.
5.683,12.000,0.007,3.316,56.815,0.731,1.
2.051,6.000,0.011,6.812,0.000,0.412,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.032,51.000,0.014,0.000,0.000,0.000,1.
3.798,32.000,0.013,3.094,53.169,0.558,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.460,28.000,0.012,0.000,0.000,0.000,1.
2.788,4.000,0.009,3.489,0.000,0.679,1.
7.171,53.000,0.010,4.093,0.000,0.553,1.
2.735,10.000,0.013,4.635,0.000,0.555,1.
4.534,18.000,0.015,2.521,24.419,0.670,1.
6.292,99.000,0.015,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.273,14.000,0.061,4.207,25.137,0.534,1.
7.074,113.000,0.012,2.532,0.000,0.670,1.
8.076,292.000,0.011,5.415,0.000,0.837,1.
4.758,77.000,0.009,3.850,0.000,0.760,1.
6.391,108.000,0.010,5.133,88.462,0.638,1.
5.681,104.000,0.015,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.156,40.000,0.007,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.892,6.000,0.023,0.000,0.000,0.000,1.
14.920,548.000,0.009,3.392,30.894,0.472,1.
6.684,161.000,0.016,0.000,0.000,0.000,1.
16.143,552.000,0.006,5.013,0.000,0.445,1.
9.691,578.000,0.003,0.000,0.000,0.000,1.
7.157,180.000,0.020,0.000,0.000,0.000,1.
2.364,6.000,0.017,4.628,48.070,0.568,1.
7.271,240.000,0.027,1.213,0.000,0.690,1.
4.769,24.000,0.017,3.442,0.000,0.724,1.
3.261,4.000,0.021,0.000,0.000,0.000,1.
8.929,361.000,0.015,4.317,20.389,0.662,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.227,65.000,0.027,3.370,25.728,0.599,1.
5.230,58.000,0.009,6.973,0.000,0.688,1.
6.168,33.000,0.005,5.305,0.000,0.784,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
13.806,1252.000,0.008,5.900,18.069,0.569,1.
3.768,56.000,0.011,3.181,0.000,0.701,1.
4.580,38.000,0.079,3.672,15.695,0.539,1.
2.077,5.000,0.013,0.000,0.000,0.000,1.
6.094,385.000,0.013,3.771,0.000,0.655,1.
3.770,44.000,0.033,3.200,34.204,0.569,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.656,340.000,0.006,3.569,47.824,0.524,1.
6.477,112.000,0.014,3.434,0.000,0.639,1.
3.441,32.000,0.033,3.325,0.000,0.638,1.
6.930,91.000,0.016,5.730,0.000,0.628,1.
7.779,33.000,0.010,4.309,0.000,0.687,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
9.984,4.000,0.003,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.302,113.000,0.014,0.000,0.000,0.000,1.
4.131,37.000,0.054,4.076,13.402,0.673,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.281,22.000,0.014,3.552,48.785,0.674,1.
4.734,51.000,0.004,2.330,65.042,0.659,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.927,87.000,0.008,3.672,39.727,0.584,1.
7.702,380.000,0.017,2.931,23.036,0.609,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.955,9.000,0.010,4.232,51.211,0.727,1.
18.958,663.000,0.003,5.105,36.258,0.482,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.375,101.000,0.005,4.532,0.000,0.802,1.
1.273,4.000,0.028,0.000,0.000,0.000,1.
3.582,7.000,0.012,4.366,47.186,0.692,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.092,19.000,0.017,0.000,0.000,0.000,1.
45.386,9.000,0.001,0.000,0.000,0.000,1.
12.321,482.000,0.010,8.478,0.000,0.642,1.
8.161,379.000,0.006,2.223,0.000,0.494,1.
9.180,261.000,0.004,3.773,0.000,0.557,1.
3.211,24.000,0.010,0.000,0.000,0.000,1.
11.723,984.000,0.003,0.000,0.000,0.000,1.
4.272,30.000,0.000,1.694,0.000,0.630,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.478,14.000,0.011,3.239,45.994,0.805,1.
6.990,211.000,0.015,3.852,33.742,0.581,1.
2.409,8.000,0.042,3.541,0.000,0.675,1.
9.828,354.000,0.014,4.421,35.596,0.579,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.017,140.000,0.015,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
11.531,525.000,0.008,0.000,0.000,0.000,1.
3.079,6.000,0.023,2.448,29.640,0.668,1.
3.596,5.000,0.010,5.884,54.186,0.564,1.
7.086,221.000,0.002,5.320,0.000,0.642,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.503,36.000,0.016,4.910,0.000,0.682,1.
2.230,8.000,0.038,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.313,40.000,0.017,4.099,30.018,0.724,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.138,19.000,0.009,5.027,0.000,0.620,1.
4.317,4.000,0.022,0.000,0.000,0.000,1.
3.772,33.000,0.030,0.000,0.000,0.000,1.
1.410,5.000,0.032,0.000,0.000,0.000,1.
5.722,100.000,0.021,0.000,0.000,0.000,1.
4.180,4.000,0.011,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.377,65.000,0.010,0.000,0.000,0.000,1.
3.671,10.000,0.013,4.443,0.000,0.728,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
9.277,248.000,0.007,3.723,0.000,0.494,1.
4.864,4.000,0.005,0.000,0.000,0.000,1.
10.977,825.000,0.003,5.944,80.404,0.553,1.
8.352,260.000,0.005,0.000,0.000,0.000,1.
9.821,7.000,0.014,0.000,0.000,0.000,1.
4.204,105.000,0.007,2.867,95.817,0.560,1.
2.077,4.000,0.036,3.144,21.865,0.609,1.
6.125,106.000,0.015,3.740,0.000,0.824,1.
4.169,23.000,0.015,5.277,0.000,0.643,1.
4.263,92.000,0.003,4.107,0.000,0.795,1.
3.274,78.000,0.047,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.700,1162.000,0.009,3.839,0.000,0.512,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.114,5.000,0.008,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.798,12.000,0.012,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
9.532,277.000,0.006,3.833,45.746,0.519,1.
4.533,48.000,0.024,4.428,22.019,0.773,1.
1.747,4.000,0.039,3.042,18.536,0.535,1.
1.140,9.000,0.000,0.000,0.000,0.000,1.
2.514,74.000,0.014,3.395,0.000,0.650,1.
5.611,105.000,0.010,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.981,13.000,0.027,3.475,0.000,0.531,1.
14.410,1248.000,0.017,3.944,0.000,0.467,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.409,15.000,0.105,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.200,6.000,0.017,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.812,17.000,0.020,4.295,0.000,0.797,1.
6.025,14.000,0.019,3.734,19.441,0.719,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.149,39.000,0.021,3.937,37.302,0.493,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.112,106.000,0.008,3.502,78.134,0.645,1.
3.852,38.000,0.039,2.769,0.000,0.795,1.
3.820,16.000,0.018,3.833,27.369,0.788,1.
2.126,15.000,0.040,4.109,26.099,0.387,1.
3.658,43.000,0.015,1.606,0.000,0.762,1.
2.197,11.000,0.017,0.000,0.000,0.000,1.
3.336,5.000,0.006,0.000,0.000,0.000,1.
6.337,4.000,0.012,5.956,0.000,0.582,1.
7.372,4.000,0.005,0.000,0.000,0.000,1.
25.277,4.000,0.001,0.000,0.000,0.000,1.
7.045,196.000,0.010,4.866,38.720,0.667,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.104,4.000,0.021,0.000,0.000,0.000,1.
4.331,46.000,0.023,5.120,0.000,0.813,1.
2.493,9.000,0.022,6.180,0.000,0.395,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
31.264,21.000,0.001,0.000,0.000,0.000,1.
3.381,9.000,0.007,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.653,36.000,0.472,8.047,22.347,0.524,1.
5.516,89.000,0.009,0.000,0.000,0.000,1.
5.985,117.000,0.012,0.000,0.000,0.000,1.
1.332,6.000,0.036,2.082,25.724,0.590,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.769,570.000,0.014,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
9.020,867.000,0.003,3.904,70.803,0.487,1.
3.714,11.000,0.012,6.496,0.000,0.629,1.
3.781,33.000,0.011,4.023,0.000,0.430,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.996,369.000,0.014,3.852,34.260,0.534,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.515,68.000,0.010,0.000,0.000,0.000,1.
4.246,33.000,0.033,5.234,0.000,0.529,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
36.784,14.000,0.002,0.000,0.000,0.000,1.
10.484,282.000,0.002,3.950,123.354,0.591,1.
5.753,134.000,0.034,0.000,0.000,0.000,1.
4.657,11.000,0.007,0.000,0.000,0.000,1.
10.908,334.000,0.017,7.383,0.000,0.762,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.888,8.000,0.024,4.944,22.735,0.676,1.
2.844,6.000,0.024,3.038,0.000,0.830,1.
10.346,568.000,0.008,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
8.031,110.000,0.012,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.848,31.000,0.025,3.903,36.521,0.736,1.
14.352,1248.000,0.002,4.351,0.000,0.483,1.
5.793,109.000,0.010,6.185,0.000,0.644,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.460,13.000,0.005,0.000,0.000,0.000,1.
9.677,207.000,0.020,3.578,0.000,0.598,1.
12.433,1223.000,0.017,5.138,0.000,0.520,1.
3.406,66.000,0.039,3.876,30.872,0.711,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.131,10.000,0.008,3.761,0.000,0.785,1.
3.582,88.000,0.029,0.000,0.000,0.000,1.
3.940,43.000,0.013,3.388,0.000,0.746,1.
5.398,156.000,0.025,2.453,0.000,0.496,1.
7.304,123.000,0.023,3.802,0.000,0.797,1.
8.541,371.000,0.014,4.659,0.000,0.638,1.
6.848,214.000,0.022,4.100,8.746,0.650,1.
5.018,82.000,0.025,3.048,15.921,0.683,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.547,187.000,0.035,0.000,0.000,0.000,1.
4.620,57.000,0.011,2.747,52.951,0.688,1.
4.518,20.000,0.010,4.092,56.114,0.715,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.584,134.000,0.017,2.546,45.910,0.581,1.
9.493,281.000,0.008,4.157,44.351,0.577,1.
4.257,4.000,0.019,0.000,0.000,0.000,1.
5.114,34.000,0.007,0.000,0.000,0.000,1.
5.767,110.000,0.075,2.499,29.569,0.448,1.
5.077,55.000,0.013,4.746,0.000,0.832,1.
5.308,97.000,0.037,5.312,16.393,0.676,1.
6.609,76.000,0.009,0.000,0.000,0.000,1.
6.842,121.000,0.015,3.964,0.000,0.664,1.
10.291,242.000,0.019,5.349,0.000,0.749,1.
0.000,4.000,0.150,0.000,0.000,0.000,1.
7.672,154.000,0.014,3.841,0.000,0.686,1.
8.492,270.000,0.005,4.140,0.000,0.531,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
15.207,589.000,0.023,6.710,18.434,0.735,1.
1.951,8.000,0.020,5.191,45.220,0.546,1.
5.605,83.000,0.008,3.794,0.000,0.712,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
1.798,6.000,0.030,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
12.556,1246.000,0.004,7.669,0.000,0.733,1.
4.030,39.000,0.015,4.110,0.000,0.811,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
5.046,4.000,0.015,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.058,15.000,0.025,6.189,0.000,0.584,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.109,15.000,0.018,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.044,105.000,0.010,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
1.714,14.000,0.000,2.194,0.000,0.467,1.
8.021,486.000,0.008,5.060,0.000,0.763,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.652,40.000,0.030,4.801,8.608,0.816,1.
4.456,52.000,0.058,1.003,0.000,0.635,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.811,13.000,0.014,0.000,0.000,0.000,1.
4.310,4.000,0.006,0.000,0.000,0.000,1.
6.926,42.000,0.008,6.297,0.000,0.670,1.
3.958,112.000,0.083,2.517,0.000,0.623,1.
4.489,270.000,0.124,4.763,13.318,0.512,1.
11.490,296.000,0.004,5.027,0.000,0.706,1.
8.735,544.000,0.016,3.827,0.000,0.511,1.
7.635,278.000,0.011,3.583,56.092,0.662,1.
3.246,5.000,0.026,3.686,29.952,0.608,1.
5.163,173.000,0.055,4.480,0.000,0.567,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.607,21.000,0.024,0.000,0.000,0.000,1.
5.621,137.000,0.008,3.149,0.000,0.739,1.
3.262,9.000,0.013,3.762,0.000,0.637,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
1.212,10.000,0.055,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.790,41.000,0.012,4.221,70.943,0.648,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
3.392,16.000,0.007,1.973,0.000,0.741,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.295,4.000,0.022,6.065,29.384,0.437,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
11.545,252.000,0.016,6.880,0.000,0.712,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.237,28.000,0.006,3.774,70.763,0.748,1.
10.691,352.000,0.006,5.604,0.000,0.712,1.
0.000,7.000,0.214,0.000,0.000,0.000,1.
9.246,4.000,0.002,0.000,0.000,0.000,1.
6.067,89.000,0.005,0.000,0.000,0.000,1.
8.181,155.000,0.013,4.042,0.000,0.659,1.
5.272,170.000,0.006,1.670,104.700,0.414,1.
3.966,16.000,0.029,1.825,23.990,0.664,1.
6.352,72.000,0.009,3.645,0.000,0.725,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
11.780,4.000,0.004,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.925,6.000,0.016,5.073,0.000,0.612,1.
12.122,1247.000,0.002,4.149,0.000,0.378,1.
11.797,1148.000,0.002,0.000,0.000,0.000,1.
6.766,124.000,0.011,3.836,0.000,0.568,1.
2.140,40.000,0.033,4.146,23.347,0.593,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
1.430,11.000,0.061,2.176,0.000,0.560,1.
7.200,190.000,0.030,6.822,0.000,0.616,1.
10.450,623.000,0.003,6.329,0.000,0.622,1.
1.457,5.000,0.022,3.038,24.777,0.746,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
2.744,4.000,0.000,4.106,0.000,0.496,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
9.245,330.000,0.019,4.839,0.000,0.603,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
4.279,38.000,0.013,3.407,0.000,0.857,1.
2.268,4.000,0.029,2.477,0.000,0.601,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
7.358,241.000,0.023,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
6.879,94.000,0.006,3.361,81.754,0.753,1.
10.670,191.000,0.006,0.000,0.000,0.000,1.
0.000,0.000,0.000,0.000,0.000,0.000,1.
